reg;week;P_f;P_h;P;T_f;T_h;T;cl_age90;pop
76;2020-S29;4;3;7;921;1086;2061;09;624545
76;2020-S29;8;5;13;1359;1276;2665;19;695911
76;2020-S29;19;14;33;2451;1856;4311;29;635780
76;2020-S29;11;15;26;2656;2045;4704;39;694345
76;2020-S29;13;10;23;1943;1764;3716;49;740353
76;2020-S29;12;10;22;1788;1532;3321;59;786358
76;2020-S29;9;2;11;1642;1725;3371;69;753886
76;2020-S29;2;4;6;1436;1500;2937;79;572470
76;2020-S29;3;1;4;1186;850;2038;89;325110
76;2020-S29;0;0;0;669;276;946;90;96100
76;2020-S29;81;64;145;16064;13946;30119;0;5924858
84;2020-S29;8;5;13;1503;1750;3271;09;940637
84;2020-S29;17;12;29;2227;2168;4413;19;999616
84;2020-S29;24;26;50;3582;2734;6319;29;894918
84;2020-S29;26;24;50;4124;3110;7235;39;1005784
84;2020-S29;18;23;41;2954;2425;5382;49;1035354
84;2020-S29;17;15;32;2593;2176;4769;59;1044459
84;2020-S29;16;20;36;2385;2163;4548;69;926660
84;2020-S29;18;12;30;1847;1912;3759;79;687362
84;2020-S29;7;7;14;1484;1156;2641;89;387722
84;2020-S29;5;2;7;799;375;1176;90;109865
84;2020-S29;156;146;302;23501;19977;43527;0;8032377
93;2020-S29;5;6;11;1018;1202;2239;09;551927
93;2020-S29;17;10;27;1643;1568;3226;19;576838
93;2020-S29;14;15;29;2714;2100;4832;29;509956
93;2020-S29;19;19;38;3124;2496;5647;39;599102
93;2020-S29;21;29;50;2377;2347;4739;49;631386
93;2020-S29;18;16;34;2380;2161;4547;59;678493
93;2020-S29;9;15;24;2124;2152;4283;69;632786
93;2020-S29;10;6;16;1881;2031;3914;79;509519
93;2020-S29;3;4;7;1419;1092;2514;89;284990
93;2020-S29;4;1;5;877;325;1202;90;80654
93;2020-S29;120;121;242;19568;17503;37272;0;5055651
94;2020-S29;0;1;1;29;41;70;09;33744
94;2020-S29;0;1;1;49;69;121;19;34811
94;2020-S29;3;3;6;128;108;236;29;33361
94;2020-S29;1;3;4;124;138;262;39;43624
94;2020-S29;1;2;3;106;136;242;49;45205
94;2020-S29;0;2;2;118;169;287;59;47970
94;2020-S29;1;0;1;136;191;327;69;45095
94;2020-S29;0;1;1;111;143;254;79;36685
94;2020-S29;0;0;0;75;87;162;89;19405
94;2020-S29;0;0;0;26;18;44;90;4779
94;2020-S29;6;13;19;902;1103;2008;0;344679
01;2020-S30;0;0;0;28;16;47;09;40134
01;2020-S30;2;0;2;105;103;211;19;50483
01;2020-S30;4;4;8;177;128;305;29;34558
01;2020-S30;2;1;3;131;111;243;39;37149
01;2020-S30;0;0;0;172;131;303;49;48928
01;2020-S30;0;0;0;199;158;357;59;60524
01;2020-S30;1;0;1;110;97;207;69;51113
01;2020-S30;0;0;0;42;41;83;79;33062
01;2020-S30;0;0;0;11;8;19;89;16008
01;2020-S30;0;0;0;3;2;5;90;4920
01;2020-S30;9;5;14;978;796;1781;0;376879
02;2020-S30;0;0;0;19;32;53;09;33991
02;2020-S30;0;0;0;120;100;220;19;43014
02;2020-S30;2;1;3;169;125;294;29;31496
02;2020-S30;1;1;2;174;144;318;39;34280
02;2020-S30;1;0;1;153;152;305;49;42967
02;2020-S30;0;2;2;193;136;329;59;62671
02;2020-S30;0;0;0;134;86;221;69;52556
02;2020-S30;0;0;0;41;38;79;79;33509
02;2020-S30;0;0;0;17;15;32;89;18767
02;2020-S30;0;0;0;4;4;8;90;5498
02;2020-S30;4;4;8;1024;832;1859;0;358749
03;2020-S30;26;30;58;128;153;285;09;62043
03;2020-S30;49;34;87;278;249;538;19;58638
03;2020-S30;77;60;140;481;363;862;29;40421
03;2020-S30;73;61;137;492;394;897;39;39602
03;2020-S30;45;50;98;347;364;721;49;34757
03;2020-S30;40;29;75;308;273;590;59;27026
03;2020-S30;24;19;43;157;205;365;69;17446
03;2020-S30;7;13;20;51;68;121;79;7368
03;2020-S30;10;5;15;25;17;42;89;2721
03;2020-S30;0;0;0;5;3;8;90;669
03;2020-S30;351;301;673;2272;2089;4429;0;290691
04;2020-S30;0;0;0;100;140;241;09;121691
04;2020-S30;5;2;7;640;563;1207;19;134452
04;2020-S30;2;5;7;876;666;1542;29;98215
04;2020-S30;2;2;4;985;702;1687;39;104568
04;2020-S30;1;1;2;862;675;1537;49;113615
04;2020-S30;2;0;2;714;690;1404;59;125597
04;2020-S30;3;0;3;477;506;983;69;89851
04;2020-S30;0;1;1;192;224;416;79;46693
04;2020-S30;0;1;1;97;83;180;89;20815
04;2020-S30;0;0;0;36;15;51;90;4462
04;2020-S30;15;12;27;4979;4265;9249;0;859959
05;2020-S30;0;0;0;0;0;0;09;703.704828175651
05;2020-S30;0;0;0;0;1;1;19;723.725880519921
05;2020-S30;0;0;0;1;1;2;29;475.133162078732
05;2020-S30;0;0;0;2;1;3;39;764.547319147651
05;2020-S30;0;0;0;2;4;6;49;1017.17633756848
05;2020-S30;0;0;0;0;0;0;59;978.233665832332
05;2020-S30;0;0;0;2;3;5;69;674.735312241807
05;2020-S30;0;0;0;1;2;3;79;405.196420115493
05;2020-S30;0;0;0;0;0;0;89;210.595968638888
05;2020-S30;0;0;0;0;0;0;90;43.9511056810479
05;2020-S30;0;0;0;8;12;20;0;5997
06;2020-S30;3;3;6;22;29;51;09;84963
06;2020-S30;5;8;13;38;60;99;19;65294
06;2020-S30;10;9;19;97;76;175;29;36651
06;2020-S30;13;4;17;132;76;208;39;37697
06;2020-S30;5;7;12;89;93;182;49;28132
06;2020-S30;2;8;10;47;73;120;59;14768
06;2020-S30;2;2;4;30;32;62;69;7746
06;2020-S30;3;2;5;8;7;15;79;3034
06;2020-S30;0;0;0;0;1;1;89;1005
06;2020-S30;0;0;0;0;0;0;90;181
06;2020-S30;43;43;86;463;447;913;0;279471
07;2020-S30;0;0;0;0;4;4;09;1034
07;2020-S30;0;0;0;14;11;25;19;835
07;2020-S30;0;0;0;17;13;30;29;1605
07;2020-S30;0;0;0;22;31;53;39;1752
07;2020-S30;0;0;0;28;26;54;49;1808
07;2020-S30;0;0;0;31;36;67;59;1548
07;2020-S30;0;0;0;11;14;25;69;742
07;2020-S30;0;0;0;8;9;17;79;421
07;2020-S30;0;0;0;0;1;1;89;181
07;2020-S30;0;0;0;0;0;0;90;35
07;2020-S30;0;0;0;131;145;276;0;9961
08;2020-S30;0;0;0;2;2;4;09;5712.98144471701
08;2020-S30;0;0;0;5;11;16;19;5939.43465671908
08;2020-S30;1;0;1;7;5;12;29;3799.05464202964
08;2020-S30;0;0;0;19;19;38;39;4598.38462039786
08;2020-S30;1;0;1;20;15;35;49;5611.98359257117
08;2020-S30;0;0;0;13;21;34;59;5042.53434487755
08;2020-S30;0;0;0;12;13;25;69;3060.02499200135
08;2020-S30;1;0;1;4;5;9;79;1152.93437717932
08;2020-S30;0;0;0;0;0;0;89;346.012162334751
08;2020-S30;0;0;0;0;0;0;90;70.6551671722845
08;2020-S30;3;0;3;82;92;174;0;35334
11;2020-S30;27;45;74;2532;2990;5647;09;1594856
11;2020-S30;89;76;166;4790;4540;9414;19;1546109
11;2020-S30;242;211;454;11877;8847;20744;29;1651917
11;2020-S30;177;202;379;11653;10103;21769;39;1757848
11;2020-S30;126;150;276;8917;8184;17113;49;1671811
11;2020-S30;117;107;224;8132;7058;15198;59;1538636
11;2020-S30;68;93;161;6075;5414;11499;69;1177841
11;2020-S30;48;50;98;4184;4013;8201;79;792962
11;2020-S30;21;27;48;2756;2172;4931;89;424358
11;2020-S30;22;9;31;1344;522;1866;90;121872
11;2020-S30;937;972;1922;62294;53941;116582;0;12278210
24;2020-S30;4;1;5;276;337;620;09;284406
24;2020-S30;12;4;16;537;508;1048;19;314164
24;2020-S30;22;18;40;1057;803;1860;29;248773
24;2020-S30;12;12;24;1021;798;1819;39;292368
24;2020-S30;9;17;26;784;675;1459;49;320587
24;2020-S30;8;3;11;776;619;1395;59;340563
24;2020-S30;12;7;19;721;676;1397;69;330686
24;2020-S30;5;3;8;609;628;1237;79;240021
24;2020-S30;3;0;3;545;410;955;89;144224
24;2020-S30;0;0;0;322;122;444;90;43281
24;2020-S30;87;65;152;6650;5578;12239;0;2559073
27;2020-S30;5;4;9;447;524;978;09;293052
27;2020-S30;5;5;10;753;750;1508;19;333965
27;2020-S30;11;12;23;1367;1096;2463;29;276000
27;2020-S30;6;3;9;1443;1086;2531;39;315411
27;2020-S30;6;6;12;1185;951;2136;49;341897
27;2020-S30;5;3;8;1192;991;2183;59;373767
27;2020-S30;4;3;7;1201;1272;2473;69;370797
27;2020-S30;8;6;14;1119;1159;2278;79;274422
27;2020-S30;2;1;3;964;673;1637;89;158471
27;2020-S30;5;1;6;548;198;746;90;45257
27;2020-S30;57;44;101;10222;8708;18944;0;2783039
28;2020-S30;2;8;10;583;694;1304;09;367591
28;2020-S30;3;3;6;999;908;1944;19;413746
28;2020-S30;11;10;22;1806;1290;3102;29;341929
28;2020-S30;18;8;26;1772;1325;3099;39;385115
28;2020-S30;9;7;16;1403;1188;2592;49;407095
28;2020-S30;5;5;10;1447;1110;2560;59;435868
28;2020-S30;5;2;7;1335;1254;2590;69;428446
28;2020-S30;3;3;6;1146;1081;2227;79;298735
28;2020-S30;4;0;4;909;640;1549;89;175068
28;2020-S30;2;0;2;511;188;699;90;49907
28;2020-S30;62;46;109;11911;9678;21666;0;3303500
32;2020-S30;20;14;34;1123;1263;2405;09;731751
32;2020-S30;33;28;62;2027;1880;3920;19;793787
32;2020-S30;63;44;107;3682;2663;6359;29;690891
32;2020-S30;57;47;104;3854;2982;6849;39;752457
32;2020-S30;50;37;88;3008;2522;5546;49;759226
32;2020-S30;40;35;75;2886;2465;5360;59;763464
32;2020-S30;22;24;47;2760;2505;5275;69;702149
32;2020-S30;18;18;36;2048;1983;4040;79;452001
32;2020-S30;17;8;25;1648;1040;2691;89;253185
32;2020-S30;9;2;11;663;240;905;90;63751
32;2020-S30;329;257;589;23705;19549;43362;0;5962662
44;2020-S30;8;8;16;1063;1199;2280;09;598364
44;2020-S30;19;12;31;1656;1637;3317;19;659759
44;2020-S30;32;25;57;3042;2527;5573;29;616448
44;2020-S30;26;31;57;3395;2683;6081;39;675514
44;2020-S30;31;31;62;2716;2343;5061;49;694218
44;2020-S30;20;27;47;2930;2401;5334;59;754610
44;2020-S30;23;20;43;2928;2763;5695;69;703015
44;2020-S30;17;13;30;2361;2338;4702;79;465823
44;2020-S30;6;3;9;1686;1292;2983;89;276017
44;2020-S30;3;1;4;691;258;949;90;67979
44;2020-S30;185;171;356;22469;19448;41987;0;5511747
52;2020-S30;13;6;19;842;980;1891;09;437494
52;2020-S30;56;63;119;1731;1735;3505;19;496015
52;2020-S30;77;73;150;2997;2409;5411;29;397640
52;2020-S30;49;46;95;2953;2370;5325;39;456089
52;2020-S30;43;40;83;2610;2218;4832;49;487292
52;2020-S30;48;39;87;2529;1963;4492;59;483216
52;2020-S30;36;24;60;2067;1806;3873;69;463141
52;2020-S30;23;24;47;1570;1451;3021;79;327708
52;2020-S30;19;7;26;1240;924;2164;89;195383
52;2020-S30;7;4;11;713;276;989;90;57819
52;2020-S30;371;326;697;19254;16133;35510;0;3801797
53;2020-S30;3;1;4;1128;1210;2419;09;356171
53;2020-S30;24;37;61;1422;1421;2885;19;417460
53;2020-S30;38;34;72;2447;1984;4507;29;336312
53;2020-S30;10;20;30;2563;1926;4491;39;378200
53;2020-S30;11;14;25;1840;1702;3543;49;424113
53;2020-S30;6;6;12;1740;1335;3075;59;442875
53;2020-S30;6;5;11;1511;1364;2875;69;436709
53;2020-S30;5;4;9;1078;1004;2082;79;310902
53;2020-S30;2;2;4;867;585;1452;89;188000
53;2020-S30;2;1;3;392;147;539;90;49637
53;2020-S30;107;124;231;14990;12684;27879;0;3340379
75;2020-S30;8;4;12;1044;1156;2234;09;598395
75;2020-S30;8;11;19;1670;1602;3287;19;694926
75;2020-S30;33;24;57;2719;2245;4972;29;595642
75;2020-S30;10;17;27;2692;2264;4957;39;679104
75;2020-S30;10;13;23;2131;1866;4001;49;757513
75;2020-S30;12;9;21;2015;1628;3645;59;804241
75;2020-S30;11;7;18;1788;1552;3342;69;809683
75;2020-S30;8;0;8;1358;1417;2776;79;601384
75;2020-S30;1;1;2;1026;806;1834;89;353294
75;2020-S30;1;0;1;564;251;815;90;105800
75;2020-S30;102;86;188;17014;14800;31883;0;5999982
76;2020-S30;7;16;23;1046;1137;2227;09;624545
76;2020-S30;21;18;40;1805;1750;3591;19;695911
76;2020-S30;46;44;90;3245;2611;5859;29;635780
76;2020-S30;30;37;67;3229;2644;5876;39;694345
76;2020-S30;21;26;47;2548;2262;4812;49;740353
76;2020-S30;29;26;55;2442;2041;4485;59;786358
76;2020-S30;17;11;29;2127;2109;4238;69;753886
76;2020-S30;8;16;24;1715;1818;3538;79;572470
76;2020-S30;5;4;9;1550;1054;2605;89;325110
76;2020-S30;2;2;4;1068;421;1489;90;96100
76;2020-S30;186;201;389;20797;17897;38792;0;5924858
84;2020-S30;23;17;40;1535;1687;3235;09;940637
84;2020-S30;30;22;52;2399;2331;4743;19;999616
84;2020-S30;76;55;131;4343;3261;7607;29;894918
84;2020-S30;52;55;107;4517;3334;7855;39;1005784
84;2020-S30;45;39;84;3310;2917;6230;49;1035354
84;2020-S30;49;27;76;3027;2575;5604;59;1044459
84;2020-S30;31;14;45;2518;2423;4941;69;926660
84;2020-S30;16;17;33;2121;2168;4292;79;687362
84;2020-S30;7;7;14;1672;1365;3042;89;387722
84;2020-S30;5;1;6;924;361;1287;90;109865
84;2020-S30;334;254;589;26372;22430;48851;0;8032377
93;2020-S30;8;12;20;1086;1215;2317;09;551927
93;2020-S30;16;10;26;1982;1954;3957;19;576838
93;2020-S30;55;31;86;3719;2774;6494;29;509956
93;2020-S30;40;51;91;3798;3196;7000;39;599102
93;2020-S30;22;22;44;3055;2838;5895;49;631386
93;2020-S30;28;31;59;3206;2912;6121;59;678493
93;2020-S30;27;26;54;2811;2753;5569;69;632786
93;2020-S30;21;16;37;2289;2527;4819;79;509519
93;2020-S30;7;8;15;2057;1409;3466;89;284990
93;2020-S30;3;1;4;1322;419;1741;90;80654
93;2020-S30;227;208;436;25343;22023;47424;0;5055651
94;2020-S30;0;0;0;44;46;91;09;33744
94;2020-S30;0;0;0;81;89;171;19;34811
94;2020-S30;0;0;0;159;141;300;29;33361
94;2020-S30;0;0;0;209;162;371;39;43624
94;2020-S30;0;1;1;149;196;345;49;45205
94;2020-S30;0;0;0;145;175;320;59;47970
94;2020-S30;1;1;2;153;193;346;69;45095
94;2020-S30;0;0;0;148;168;316;79;36685
94;2020-S30;0;0;0;92;83;175;89;19405
94;2020-S30;0;0;0;41;22;63;90;4779
94;2020-S30;1;2;3;1222;1284;2508;0;344679
01;2020-S31;0;0;0;26;27;54;09;40134
01;2020-S31;3;3;6;221;184;407;19;50483
01;2020-S31;16;14;30;432;341;773;29;34558
01;2020-S31;2;3;5;259;215;474;39;37149
01;2020-S31;3;4;7;271;222;493;49;48928
01;2020-S31;3;4;7;256;206;462;59;60524
01;2020-S31;2;1;3;130;119;249;69;51113
01;2020-S31;0;0;0;40;49;89;79;33062
01;2020-S31;0;0;0;14;6;20;89;16008
01;2020-S31;0;0;0;1;3;4;90;4920
01;2020-S31;30;29;59;1653;1372;3028;0;376879
02;2020-S31;0;0;0;34;40;76;09;33991
02;2020-S31;2;2;4;140;150;291;19;43014
02;2020-S31;0;1;1;180;155;336;29;31496
02;2020-S31;3;3;6;206;149;355;39;34280
02;2020-S31;0;0;0;203;172;375;49;42967
02;2020-S31;2;3;5;199;173;372;59;62671
02;2020-S31;2;0;2;134;95;229;69;52556
02;2020-S31;0;0;0;35;30;65;79;33509
02;2020-S31;0;0;0;21;4;25;89;18767
02;2020-S31;0;0;0;5;0;5;90;5498
02;2020-S31;9;9;18;1157;968;2129;0;358749
03;2020-S31;13;15;29;116;128;249;09;62043
03;2020-S31;39;26;72;249;241;502;19;58638
03;2020-S31;55;34;95;402;346;770;29;40421
03;2020-S31;44;38;86;430;424;870;39;39602
03;2020-S31;40;26;69;352;313;673;49;34757
03;2020-S31;21;34;57;276;316;602;59;27026
03;2020-S31;10;20;30;146;229;377;69;17446
03;2020-S31;10;4;14;72;86;159;79;7368
03;2020-S31;2;2;5;26;21;48;89;2721
03;2020-S31;0;0;0;6;1;7;90;669
03;2020-S31;234;200;458;2075;2107;4259;0;290691
04;2020-S31;0;0;0;113;141;256;09;121691
04;2020-S31;1;1;2;628;583;1214;19;134452
04;2020-S31;5;2;7;775;560;1336;29;98215
04;2020-S31;5;3;8;962;652;1617;39;104568
04;2020-S31;2;1;3;913;770;1683;49;113615
04;2020-S31;2;2;4;832;692;1525;59;125597
04;2020-S31;2;1;3;486;537;1024;69;89851
04;2020-S31;1;0;1;247;262;509;79;46693
04;2020-S31;0;0;0;97;73;170;89;20815
04;2020-S31;0;0;0;17;16;33;90;4462
04;2020-S31;18;10;28;5070;4286;9367;0;859959
05;2020-S31;0;0;0;1;0;1;09;703.704828175651
05;2020-S31;0;0;0;3;2;5;19;723.725880519921
05;2020-S31;0;0;0;1;0;1;29;475.133162078732
05;2020-S31;0;0;0;2;3;5;39;764.547319147651
05;2020-S31;0;0;0;3;4;7;49;1017.17633756848
05;2020-S31;0;0;0;5;2;7;59;978.233665832332
05;2020-S31;0;0;0;2;3;5;69;674.735312241807
05;2020-S31;0;0;0;2;0;2;79;405.196420115493
05;2020-S31;0;0;0;0;1;1;89;210.595968638888
05;2020-S31;0;0;0;0;0;0;90;43.9511056810479
05;2020-S31;0;0;0;19;15;34;0;5997
06;2020-S31;1;1;2;18;28;48;09;84963
06;2020-S31;8;4;12;70;84;154;19;65294
06;2020-S31;8;8;16;124;66;190;29;36651
06;2020-S31;8;5;13;122;103;225;39;37697
06;2020-S31;5;8;13;97;106;203;49;28132
06;2020-S31;4;11;15;48;74;122;59;14768
06;2020-S31;3;0;3;39;36;75;69;7746
06;2020-S31;1;3;4;9;13;22;79;3034
06;2020-S31;0;0;0;5;3;8;89;1005
06;2020-S31;0;0;0;1;0;1;90;181
06;2020-S31;38;40;79;533;513;1049;0;279471
07;2020-S31;0;0;0;1;2;3;09;1034
07;2020-S31;0;0;0;9;5;14;19;835
07;2020-S31;0;1;1;14;14;28;29;1605
07;2020-S31;0;0;0;25;27;52;39;1752
07;2020-S31;0;0;0;23;25;48;49;1808
07;2020-S31;0;0;0;18;24;42;59;1548
07;2020-S31;0;0;0;7;7;14;69;742
07;2020-S31;0;0;0;4;4;8;79;421
07;2020-S31;0;0;0;0;0;0;89;181
07;2020-S31;0;0;0;0;1;1;90;35
07;2020-S31;0;1;1;101;109;210;0;9961
08;2020-S31;0;0;0;1;4;5;09;5712.98144471701
08;2020-S31;0;0;0;16;19;35;19;5939.43465671908
08;2020-S31;0;0;0;22;14;36;29;3799.05464202964
08;2020-S31;0;1;1;33;33;66;39;4598.38462039786
08;2020-S31;1;1;2;34;25;59;49;5611.98359257117
08;2020-S31;2;0;2;43;30;73;59;5042.53434487755
08;2020-S31;0;0;0;18;27;45;69;3060.02499200135
08;2020-S31;0;0;0;7;10;17;79;1152.93437717932
08;2020-S31;0;0;0;1;1;2;89;346.012162334751
08;2020-S31;0;0;0;0;0;0;90;70.6551671722845
08;2020-S31;3;2;5;175;163;338;0;35334
11;2020-S31;38;60;100;2583;3064;5734;09;1594856
11;2020-S31;121;123;249;6089;5873;12067;19;1546109
11;2020-S31;453;428;881;15639;12668;28334;29;1651917
11;2020-S31;297;325;622;14712;13186;27914;39;1757848
11;2020-S31;186;208;394;11044;10436;21493;49;1671811
11;2020-S31;186;159;345;9806;8676;18489;59;1538636
11;2020-S31;143;101;244;6673;6107;12784;69;1177841
11;2020-S31;47;64;111;4222;4174;8399;79;792962
11;2020-S31;32;30;62;2741;1998;4741;89;424358
11;2020-S31;19;6;25;1437;555;1993;90;121872
11;2020-S31;1522;1507;3047;74969;66823;142101;0;12278210
24;2020-S31;5;4;9;296;368;669;09;284406
24;2020-S31;12;16;28;734;696;1437;19;314164
24;2020-S31;24;33;57;1222;1007;2230;29;248773
24;2020-S31;21;13;34;1173;1047;2220;39;292368
24;2020-S31;10;5;15;962;924;1886;49;320587
24;2020-S31;15;9;24;948;881;1830;59;340563
24;2020-S31;8;9;17;804;816;1620;69;330686
24;2020-S31;3;4;7;667;734;1401;79;240021
24;2020-S31;4;1;5;624;462;1086;89;144224
24;2020-S31;1;1;2;342;155;497;90;43281
24;2020-S31;103;95;198;7774;7093;14881;0;2559073
27;2020-S31;1;3;4;401;429;836;09;293052
27;2020-S31;6;7;13;712;749;1465;19;333965
27;2020-S31;11;12;23;1320;1180;2500;29;276000
27;2020-S31;7;6;13;1366;1147;2513;39;315411
27;2020-S31;8;6;14;1115;1031;2146;49;341897
27;2020-S31;9;9;18;1169;1087;2256;59;373767
27;2020-S31;5;3;8;1130;1118;2249;69;370797
27;2020-S31;8;6;14;1015;1065;2081;79;274422
27;2020-S31;6;3;9;935;704;1639;89;158471
27;2020-S31;1;0;1;444;172;616;90;45257
27;2020-S31;62;55;117;9607;8682;18301;0;2783039
28;2020-S31;3;2;6;479;541;1046;09;367591
28;2020-S31;8;11;19;1017;1026;2086;19;413746
28;2020-S31;15;34;49;1685;1566;3251;29;341929
28;2020-S31;9;8;17;1585;1368;2956;39;385115
28;2020-S31;5;2;7;1401;1257;2660;49;407095
28;2020-S31;9;7;16;1344;1280;2626;59;435868
28;2020-S31;4;5;9;1526;1348;2876;69;428446
28;2020-S31;2;3;5;1121;1143;2269;79;298735
28;2020-S31;0;0;0;823;576;1400;89;175068
28;2020-S31;1;0;1;362;167;529;90;49907
28;2020-S31;57;72;130;11344;10272;21701;0;3303500
32;2020-S31;31;29;60;1069;1294;2382;09;731751
32;2020-S31;53;44;97;2374;2261;4666;19;793787
32;2020-S31;75;99;174;4064;3233;7319;29;690891
32;2020-S31;71;66;137;4099;3418;7542;39;752457
32;2020-S31;46;52;98;3585;3179;6781;49;759226
32;2020-S31;41;40;81;3398;2954;6371;59;763464
32;2020-S31;46;29;75;3113;2811;5940;69;702149
32;2020-S31;22;23;46;2403;2324;4741;79;452001
32;2020-S31;21;13;34;1710;1193;2908;89;253185
32;2020-S31;8;1;9;709;232;942;90;63751
32;2020-S31;414;396;811;26526;22903;49599;0;5962662
44;2020-S31;14;7;22;1036;1101;2156;09;598364
44;2020-S31;22;22;46;2119;1955;4099;19;659759
44;2020-S31;47;61;108;3762;3044;6808;29;616448
44;2020-S31;30;36;66;3798;3127;6930;39;675514
44;2020-S31;35;21;56;3340;2853;6193;49;694218
44;2020-S31;29;28;57;3449;3002;6452;59;754610
44;2020-S31;23;16;39;3351;3094;6446;69;703015
44;2020-S31;11;14;25;2625;2575;5201;79;465823
44;2020-S31;15;6;21;1832;1421;3255;89;276017
44;2020-S31;7;2;9;746;316;1063;90;67979
44;2020-S31;233;213;449;26061;22493;48612;0;5511747
52;2020-S31;14;8;23;742;831;1627;09;437494
52;2020-S31;40;45;85;1863;1855;3770;19;496015
52;2020-S31;58;66;124;2764;2390;5156;29;397640
52;2020-S31;38;30;68;2726;2261;4990;39;456089
52;2020-S31;33;20;53;2397;2131;4531;49;487292
52;2020-S31;29;28;57;2304;1931;4239;59;483216
52;2020-S31;13;10;23;1903;1715;3618;69;463141
52;2020-S31;9;12;21;1422;1360;2782;79;327708
52;2020-S31;5;13;18;1423;967;2390;89;195383
52;2020-S31;5;1;6;902;334;1236;90;57819
52;2020-S31;244;233;478;18447;15776;34344;0;3801797
53;2020-S31;8;2;10;862;939;1849;09;356171
53;2020-S31;22;29;51;1768;1749;3560;19;417460
53;2020-S31;32;62;94;2818;2566;5412;29;336312
53;2020-S31;15;22;37;2602;2117;4721;39;378200
53;2020-S31;20;13;33;2288;1969;4258;49;424113
53;2020-S31;16;21;37;2140;1693;3834;59;442875
53;2020-S31;8;11;19;1894;1608;3504;69;436709
53;2020-S31;3;1;4;1353;1287;2640;79;310902
53;2020-S31;4;3;7;929;652;1581;89;188000
53;2020-S31;4;2;6;391;166;557;90;49637
53;2020-S31;132;166;300;17046;14748;31921;0;3340379
75;2020-S31;2;2;4;884;1067;1974;09;598395
75;2020-S31;11;4;15;1995;1998;4019;19;694926
75;2020-S31;28;27;55;3218;2941;6168;29;595642
75;2020-S31;12;18;30;3108;2604;5718;39;679104
75;2020-S31;5;7;12;2859;2423;5288;49;757513
75;2020-S31;6;8;14;2653;2176;4830;59;804241
75;2020-S31;9;12;21;2355;2104;4459;69;809683
75;2020-S31;0;2;3;1758;1752;3511;79;601384
75;2020-S31;2;3;5;1188;881;2070;89;353294
75;2020-S31;3;1;4;611;241;854;90;105800
75;2020-S31;78;84;163;20637;18198;38910;0;5999982
76;2020-S31;7;14;22;1101;1253;2407;09;624545
76;2020-S31;30;37;67;2378;2264;4697;19;695911
76;2020-S31;86;75;161;4240;3526;7774;29;635780
76;2020-S31;39;51;90;3977;3368;7354;39;694345
76;2020-S31;32;30;62;3314;3019;6336;49;740353
76;2020-S31;31;18;49;3164;2660;5827;59;786358
76;2020-S31;14;17;31;2562;2542;5104;69;753886
76;2020-S31;14;13;27;2056;2155;4212;79;572470
76;2020-S31;7;10;17;1598;1230;2829;89;325110
76;2020-S31;4;1;5;943;377;1321;90;96100
76;2020-S31;264;267;532;25356;22426;47916;0;5924858
84;2020-S31;16;26;43;1425;1707;3160;09;940637
84;2020-S31;39;49;88;2866;3001;5888;19;999616
84;2020-S31;90;80;170;5034;4350;9387;29;894918
84;2020-S31;73;80;153;4814;4127;8943;39;1005784
84;2020-S31;40;32;72;3844;3455;7301;49;1035354
84;2020-S31;43;34;77;3568;3247;6815;59;1044459
84;2020-S31;25;22;47;2690;2710;5402;69;926660
84;2020-S31;13;18;31;2040;2202;4243;79;687362
84;2020-S31;5;2;7;1797;1311;3108;89;387722
84;2020-S31;2;0;2;1034;353;1389;90;109865
84;2020-S31;346;344;691;29120;26466;55649;0;8032377
93;2020-S31;18;12;30;1091;1261;2366;09;551927
93;2020-S31;65;46;111;2545;2436;4992;19;576838
93;2020-S31;130;127;257;5001;4154;9160;29;509956
93;2020-S31;71;70;141;4666;4045;8716;39;599102
93;2020-S31;54;52;106;3864;3676;7543;49;631386
93;2020-S31;55;41;96;4056;3497;7555;59;678493
93;2020-S31;27;24;51;3200;3104;6306;69;632786
93;2020-S31;19;16;35;2631;2636;5267;79;509519
93;2020-S31;18;7;25;2198;1593;3792;89;284990
93;2020-S31;14;3;17;1513;483;1996;90;80654
93;2020-S31;472;398;870;30777;26904;57725;0;5055651
94;2020-S31;0;0;0;48;65;114;09;33744
94;2020-S31;0;1;1;102;111;214;19;34811
94;2020-S31;0;0;0;238;214;452;29;33361
94;2020-S31;1;0;1;187;207;394;39;43624
94;2020-S31;2;0;2;174;205;379;49;45205
94;2020-S31;0;0;0;205;232;437;59;47970
94;2020-S31;0;0;0;208;226;434;69;45095
94;2020-S31;1;2;3;178;191;369;79;36685
94;2020-S31;0;0;0;95;98;193;89;19405
94;2020-S31;0;0;0;39;24;63;90;4779
94;2020-S31;4;3;7;1476;1577;3055;0;344679
01;2020-S32;0;0;0;18;27;45;09;40134
01;2020-S32;1;2;3;209;166;382;19;50483
01;2020-S32;13;12;25;372;277;649;29;34558
01;2020-S32;5;4;9;282;224;506;39;37149
01;2020-S32;2;4;6;285;257;543;49;48928
01;2020-S32;3;0;3;321;225;547;59;60524
01;2020-S32;1;1;2;187;151;338;69;51113
01;2020-S32;1;2;3;56;47;103;79;33062
01;2020-S32;0;0;0;14;11;25;89;16008
01;2020-S32;0;0;0;4;1;5;90;4920
01;2020-S32;26;25;51;1748;1386;3144;0;376879
